type,value,startDate,endDate,sleepDurationHours
HKQuantityTypeIdentifierStepCount,376.0,2024-09-05 20:28:33 -0400,2024-09-05 20:32:12 -0400,
HKQuantityTypeIdentifierStepCount,527.0,2024-09-05 20:32:12 -0400,2024-09-05 20:37:13 -0400,
HKQuantityTypeIdentifierStepCount,710.0,2024-09-05 20:37:13 -0400,2024-09-05 20:43:55 -0400,
HKQuantityTypeIdentifierStepCount,9.0,2024-09-05 21:07:08 -0400,2024-09-05 21:07:10 -0400,
HKQuantityTypeIdentifierStepCount,532.0,2024-09-05 21:07:10 -0400,2024-09-05 21:12:22 -0400,
HKQuantityTypeIdentifierStepCount,105.0,2024-09-05 21:27:22 -0400,2024-09-05 21:31:42 -0400,
HKQuantityTypeIdentifierStepCount,74.0,2024-09-05 21:39:23 -0400,2024-09-05 21:49:14 -0400,
HKQuantityTypeIdentifierStepCount,44.0,2024-09-05 23:19:53 -0400,2024-09-05 23:22:58 -0400,
HKQuantityTypeIdentifierStepCount,61.0,2024-09-05 23:38:03 -0400,2024-09-05 23:38:47 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-06 10:18:03 -0400,2024-09-06 10:18:24 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-06 10:57:45 -0400,2024-09-06 10:57:56 -0400,
HKQuantityTypeIdentifierStepCount,128.0,2024-09-06 11:23:24 -0400,2024-09-06 11:28:25 -0400,
HKQuantityTypeIdentifierStepCount,9.0,2024-09-06 11:34:23 -0400,2024-09-06 11:34:26 -0400,
HKQuantityTypeIdentifierStepCount,4.0,2024-09-06 11:34:26 -0400,2024-09-06 11:34:29 -0400,
HKQuantityTypeIdentifierStepCount,64.0,2024-09-06 11:34:29 -0400,2024-09-06 11:40:34 -0400,
HKQuantityTypeIdentifierStepCount,65.0,2024-09-06 11:44:52 -0400,2024-09-06 11:46:07 -0400,
HKQuantityTypeIdentifierStepCount,31.0,2024-09-06 11:58:13 -0400,2024-09-06 12:01:00 -0400,
HKQuantityTypeIdentifierStepCount,37.0,2024-09-06 12:09:07 -0400,2024-09-06 12:09:33 -0400,
HKQuantityTypeIdentifierStepCount,49.0,2024-09-06 15:23:04 -0400,2024-09-06 15:24:44 -0400,
HKQuantityTypeIdentifierStepCount,48.0,2024-09-06 16:46:29 -0400,2024-09-06 16:48:20 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-06 17:14:23 -0400,2024-09-06 17:14:28 -0400,
HKQuantityTypeIdentifierStepCount,55.0,2024-09-06 17:33:56 -0400,2024-09-06 17:34:47 -0400,
HKQuantityTypeIdentifierStepCount,18.0,2024-09-06 17:47:16 -0400,2024-09-06 17:47:24 -0400,
HKQuantityTypeIdentifierStepCount,22.0,2024-09-06 18:38:47 -0400,2024-09-06 18:40:30 -0400,
HKQuantityTypeIdentifierStepCount,507.0,2024-09-06 19:03:54 -0400,2024-09-06 19:09:55 -0400,
HKQuantityTypeIdentifierStepCount,466.0,2024-09-06 19:09:55 -0400,2024-09-06 19:14:54 -0400,
HKQuantityTypeIdentifierStepCount,34.0,2024-09-06 19:14:54 -0400,2024-09-06 19:15:09 -0400,
HKQuantityTypeIdentifierStepCount,1108.0,2024-09-06 19:15:09 -0400,2024-09-06 19:25:10 -0400,
HKQuantityTypeIdentifierStepCount,392.0,2024-09-06 19:25:10 -0400,2024-09-06 19:29:46 -0400,
HKQuantityTypeIdentifierStepCount,619.0,2024-09-06 19:29:46 -0400,2024-09-06 19:35:41 -0400,
HKQuantityTypeIdentifierStepCount,334.0,2024-09-06 19:35:41 -0400,2024-09-06 19:39:54 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-06 19:39:54 -0400,2024-09-06 19:40:04 -0400,
HKQuantityTypeIdentifierStepCount,57.0,2024-09-06 21:19:07 -0400,2024-09-06 21:25:32 -0400,
HKQuantityTypeIdentifierStepCount,37.0,2024-09-06 21:33:07 -0400,2024-09-06 21:33:25 -0400,
HKQuantityTypeIdentifierStepCount,42.0,2024-09-07 01:18:29 -0400,2024-09-07 01:24:14 -0400,
HKQuantityTypeIdentifierStepCount,4.0,2024-09-07 02:08:52 -0400,2024-09-07 02:08:55 -0400,
HKQuantityTypeIdentifierStepCount,11.0,2024-09-07 12:18:01 -0400,2024-09-07 12:18:06 -0400,
HKQuantityTypeIdentifierStepCount,67.0,2024-09-07 13:07:06 -0400,2024-09-07 13:07:55 -0400,
HKQuantityTypeIdentifierStepCount,85.0,2024-09-07 13:22:30 -0400,2024-09-07 13:31:53 -0400,
HKQuantityTypeIdentifierStepCount,62.0,2024-09-07 13:32:32 -0400,2024-09-07 13:37:39 -0400,
HKQuantityTypeIdentifierStepCount,29.0,2024-09-07 14:29:16 -0400,2024-09-07 14:29:29 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-07 14:41:43 -0400,2024-09-07 14:41:59 -0400,
HKQuantityTypeIdentifierStepCount,12.0,2024-09-07 15:04:27 -0400,2024-09-07 15:04:35 -0400,
HKQuantityTypeIdentifierStepCount,22.0,2024-09-07 16:47:31 -0400,2024-09-07 16:47:39 -0400,
HKQuantityTypeIdentifierStepCount,57.0,2024-09-07 18:56:07 -0400,2024-09-07 18:58:52 -0400,
HKQuantityTypeIdentifierStepCount,47.0,2024-09-07 19:09:38 -0400,2024-09-07 19:10:27 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-07 19:45:52 -0400,2024-09-07 19:46:00 -0400,
HKQuantityTypeIdentifierStepCount,17.0,2024-09-07 21:25:15 -0400,2024-09-07 21:25:28 -0400,
HKQuantityTypeIdentifierStepCount,86.0,2024-09-07 22:25:32 -0400,2024-09-07 22:35:25 -0400,
HKQuantityTypeIdentifierStepCount,30.0,2024-09-07 22:49:54 -0400,2024-09-07 22:55:24 -0400,
HKQuantityTypeIdentifierStepCount,28.0,2024-09-07 23:10:41 -0400,2024-09-07 23:14:30 -0400,
HKQuantityTypeIdentifierStepCount,49.0,2024-09-07 23:39:02 -0400,2024-09-07 23:39:46 -0400,
HKQuantityTypeIdentifierStepCount,12.0,2024-09-08 12:10:36 -0400,2024-09-08 12:10:41 -0400,
HKQuantityTypeIdentifierStepCount,32.0,2024-09-08 12:31:43 -0400,2024-09-08 12:32:01 -0400,
HKQuantityTypeIdentifierStepCount,3.0,2024-09-08 12:32:11 -0400,2024-09-08 12:32:14 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-08 12:44:59 -0400,2024-09-08 12:45:07 -0400,
HKQuantityTypeIdentifierStepCount,47.0,2024-09-08 16:24:36 -0400,2024-09-08 16:26:32 -0400,
HKQuantityTypeIdentifierStepCount,33.0,2024-09-08 16:34:55 -0400,2024-09-08 16:35:03 -0400,
HKQuantityTypeIdentifierStepCount,43.0,2024-09-08 17:29:49 -0400,2024-09-08 17:30:48 -0400,
HKQuantityTypeIdentifierStepCount,79.0,2024-09-08 18:26:15 -0400,2024-09-08 18:28:11 -0400,
HKQuantityTypeIdentifierStepCount,69.0,2024-09-08 19:10:08 -0400,2024-09-08 19:11:17 -0400,
HKQuantityTypeIdentifierStepCount,37.0,2024-09-08 20:32:40 -0400,2024-09-08 20:34:28 -0400,
HKQuantityTypeIdentifierStepCount,18.0,2024-09-08 20:44:59 -0400,2024-09-08 20:45:12 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-08 21:30:53 -0400,2024-09-08 21:31:04 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-08 23:03:55 -0400,2024-09-08 23:04:03 -0400,
HKQuantityTypeIdentifierStepCount,54.0,2024-09-08 23:40:25 -0400,2024-09-08 23:43:40 -0400,
HKQuantityTypeIdentifierStepCount,30.0,2024-09-08 23:53:28 -0400,2024-09-08 23:59:34 -0400,
HKQuantityTypeIdentifierStepCount,112.0,2024-09-09 07:36:33 -0400,2024-09-09 07:41:34 -0400,
HKQuantityTypeIdentifierStepCount,433.0,2024-09-09 07:50:54 -0400,2024-09-09 08:00:54 -0400,
HKQuantityTypeIdentifierStepCount,66.0,2024-09-09 08:00:54 -0400,2024-09-09 08:01:25 -0400,
HKQuantityTypeIdentifierStepCount,544.0,2024-09-09 08:21:03 -0400,2024-09-09 08:30:22 -0400,
HKQuantityTypeIdentifierStepCount,599.0,2024-09-09 08:33:38 -0400,2024-09-09 08:40:10 -0400,
HKQuantityTypeIdentifierStepCount,40.0,2024-09-09 09:52:53 -0400,2024-09-09 09:53:16 -0400,
HKQuantityTypeIdentifierStepCount,511.0,2024-09-09 09:53:19 -0400,2024-09-09 10:01:08 -0400,
HKQuantityTypeIdentifierStepCount,32.0,2024-09-09 10:57:48 -0400,2024-09-09 10:58:09 -0400,
HKQuantityTypeIdentifierStepCount,350.0,2024-09-09 10:58:09 -0400,2024-09-09 11:06:52 -0400,
HKQuantityTypeIdentifierStepCount,695.0,2024-09-09 11:25:43 -0400,2024-09-09 11:34:52 -0400,
HKQuantityTypeIdentifierStepCount,75.0,2024-09-09 11:35:13 -0400,2024-09-09 11:36:12 -0400,
HKQuantityTypeIdentifierStepCount,5.0,2024-09-09 11:36:12 -0400,2024-09-09 11:36:15 -0400,
HKQuantityTypeIdentifierStepCount,151.0,2024-09-09 11:36:15 -0400,2024-09-09 11:46:15 -0400,
HKQuantityTypeIdentifierStepCount,731.0,2024-09-09 11:46:15 -0400,2024-09-09 11:54:23 -0400,
HKQuantityTypeIdentifierStepCount,101.0,2024-09-09 14:12:18 -0400,2024-09-09 14:15:03 -0400,
HKQuantityTypeIdentifierStepCount,50.0,2024-09-09 14:34:55 -0400,2024-09-09 14:35:18 -0400,
HKQuantityTypeIdentifierStepCount,370.0,2024-09-09 14:35:18 -0400,2024-09-09 14:40:53 -0400,
HKQuantityTypeIdentifierStepCount,627.0,2024-09-09 16:00:59 -0400,2024-09-09 16:09:24 -0400,
HKQuantityTypeIdentifierStepCount,536.0,2024-09-09 17:31:08 -0400,2024-09-09 17:40:46 -0400,
HKQuantityTypeIdentifierStepCount,683.0,2024-09-09 17:53:40 -0400,2024-09-09 18:03:41 -0400,
HKQuantityTypeIdentifierStepCount,317.0,2024-09-09 18:03:41 -0400,2024-09-09 18:07:58 -0400,
HKQuantityTypeIdentifierStepCount,927.0,2024-09-09 18:07:58 -0400,2024-09-09 18:16:52 -0400,
HKQuantityTypeIdentifierStepCount,359.0,2024-09-09 18:16:52 -0400,2024-09-09 18:20:26 -0400,
HKQuantityTypeIdentifierStepCount,61.0,2024-09-09 18:41:57 -0400,2024-09-09 18:42:26 -0400,
HKQuantityTypeIdentifierStepCount,371.0,2024-09-09 18:42:26 -0400,2024-09-09 18:46:10 -0400,
HKQuantityTypeIdentifierStepCount,38.0,2024-09-09 19:01:51 -0400,2024-09-09 19:02:48 -0400,
HKQuantityTypeIdentifierStepCount,57.0,2024-09-09 19:02:48 -0400,2024-09-09 19:08:22 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-09 19:38:40 -0400,2024-09-09 19:38:43 -0400,
HKQuantityTypeIdentifierStepCount,31.0,2024-09-09 20:35:21 -0400,2024-09-09 20:43:39 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-09 20:48:17 -0400,2024-09-09 20:48:22 -0400,
HKQuantityTypeIdentifierStepCount,64.0,2024-09-09 22:25:45 -0400,2024-09-09 22:34:59 -0400,
HKQuantityTypeIdentifierStepCount,61.0,2024-09-09 23:59:19 -0400,2024-09-10 00:01:38 -0400,
HKQuantityTypeIdentifierStepCount,8.0,2024-09-10 00:46:55 -0400,2024-09-10 00:46:58 -0400,
HKQuantityTypeIdentifierStepCount,4.0,2024-09-10 10:03:01 -0400,2024-09-10 10:03:04 -0400,
HKQuantityTypeIdentifierStepCount,76.0,2024-09-10 10:33:40 -0400,2024-09-10 10:36:55 -0400,
HKQuantityTypeIdentifierStepCount,38.0,2024-09-10 10:38:30 -0400,2024-09-10 10:38:48 -0400,
HKQuantityTypeIdentifierStepCount,93.0,2024-09-10 11:01:55 -0400,2024-09-10 11:02:49 -0400,
HKQuantityTypeIdentifierStepCount,96.0,2024-09-10 11:07:25 -0400,2024-09-10 11:09:49 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-10 11:20:39 -0400,2024-09-10 11:20:52 -0400,
HKQuantityTypeIdentifierStepCount,33.0,2024-09-10 11:21:10 -0400,2024-09-10 11:21:54 -0400,
HKQuantityTypeIdentifierStepCount,26.0,2024-09-10 11:32:09 -0400,2024-09-10 11:32:25 -0400,
HKQuantityTypeIdentifierStepCount,21.0,2024-09-10 15:47:08 -0400,2024-09-10 15:49:01 -0400,
HKQuantityTypeIdentifierStepCount,54.0,2024-09-10 16:24:36 -0400,2024-09-10 16:32:27 -0400,
HKQuantityTypeIdentifierStepCount,35.0,2024-09-10 17:59:06 -0400,2024-09-10 18:00:44 -0400,
HKQuantityTypeIdentifierStepCount,38.0,2024-09-10 18:36:01 -0400,2024-09-10 18:36:21 -0400,
HKQuantityTypeIdentifierStepCount,67.0,2024-09-10 21:09:50 -0400,2024-09-10 21:12:19 -0400,
HKQuantityTypeIdentifierStepCount,18.0,2024-09-10 21:24:32 -0400,2024-09-10 21:24:45 -0400,
HKQuantityTypeIdentifierStepCount,31.0,2024-09-10 21:45:33 -0400,2024-09-10 21:50:01 -0400,
HKQuantityTypeIdentifierStepCount,8.0,2024-09-11 00:17:55 -0400,2024-09-11 00:17:58 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-11 10:51:23 -0400,2024-09-11 10:51:28 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-11 11:29:26 -0400,2024-09-11 11:29:33 -0400,
HKQuantityTypeIdentifierStepCount,212.0,2024-09-11 11:45:18 -0400,2024-09-11 11:54:26 -0400,
HKQuantityTypeIdentifierStepCount,104.0,2024-09-11 12:14:09 -0400,2024-09-11 12:16:31 -0400,
HKQuantityTypeIdentifierStepCount,79.0,2024-09-11 12:25:32 -0400,2024-09-11 12:26:55 -0400,
HKQuantityTypeIdentifierStepCount,67.0,2024-09-11 15:23:57 -0400,2024-09-11 15:27:25 -0400,
HKQuantityTypeIdentifierStepCount,93.0,2024-09-11 15:34:07 -0400,2024-09-11 15:34:56 -0400,
HKQuantityTypeIdentifierStepCount,9.0,2024-09-11 15:34:56 -0400,2024-09-11 15:35:02 -0400,
HKQuantityTypeIdentifierStepCount,82.0,2024-09-11 15:35:02 -0400,2024-09-11 15:35:58 -0400,
HKQuantityTypeIdentifierStepCount,64.0,2024-09-11 15:36:29 -0400,2024-09-11 15:37:05 -0400,
HKQuantityTypeIdentifierStepCount,184.0,2024-09-11 15:44:42 -0400,2024-09-11 15:53:02 -0400,
HKQuantityTypeIdentifierStepCount,56.0,2024-09-11 16:00:15 -0400,2024-09-11 16:01:04 -0400,
HKQuantityTypeIdentifierStepCount,37.0,2024-09-11 16:08:10 -0400,2024-09-11 16:08:25 -0400,
HKQuantityTypeIdentifierStepCount,245.0,2024-09-11 16:08:25 -0400,2024-09-11 16:11:59 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-11 16:20:22 -0400,2024-09-11 16:20:27 -0400,
HKQuantityTypeIdentifierStepCount,30.0,2024-09-11 16:20:27 -0400,2024-09-11 16:21:01 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-11 16:21:01 -0400,2024-09-11 16:21:13 -0400,
HKQuantityTypeIdentifierStepCount,83.0,2024-09-11 18:28:45 -0400,2024-09-11 18:30:05 -0400,
HKQuantityTypeIdentifierStepCount,60.0,2024-09-11 18:39:57 -0400,2024-09-11 18:40:40 -0400,
HKQuantityTypeIdentifierStepCount,54.0,2024-09-11 19:56:58 -0400,2024-09-11 19:59:14 -0400,
HKQuantityTypeIdentifierStepCount,1.0,2024-09-11 20:41:47 -0400,2024-09-11 20:41:49 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-11 21:00:59 -0400,2024-09-11 21:01:02 -0400,
HKQuantityTypeIdentifierStepCount,49.0,2024-09-12 00:07:34 -0400,2024-09-12 00:12:40 -0400,
HKQuantityTypeIdentifierStepCount,6.0,2024-09-12 00:30:01 -0400,2024-09-12 00:30:04 -0400,
HKQuantityTypeIdentifierStepCount,44.0,2024-09-12 00:52:31 -0400,2024-09-12 00:56:59 -0400,
HKQuantityTypeIdentifierStepCount,63.0,2024-09-12 10:43:27 -0400,2024-09-12 10:44:26 -0400,
HKQuantityTypeIdentifierStepCount,146.0,2024-09-12 11:25:03 -0400,2024-09-12 11:32:33 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-12 11:36:56 -0400,2024-09-12 11:37:04 -0400,
HKQuantityTypeIdentifierStepCount,122.0,2024-09-12 11:37:04 -0400,2024-09-12 11:45:29 -0400,
HKQuantityTypeIdentifierStepCount,18.0,2024-09-12 11:45:50 -0400,2024-09-12 11:46:03 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-12 11:56:18 -0400,2024-09-12 11:56:28 -0400,
HKQuantityTypeIdentifierStepCount,51.0,2024-09-12 12:24:24 -0400,2024-09-12 12:25:05 -0400,
HKQuantityTypeIdentifierStepCount,45.0,2024-09-12 13:52:05 -0400,2024-09-12 13:55:01 -0400,
HKQuantityTypeIdentifierStepCount,97.0,2024-09-12 15:41:32 -0400,2024-09-12 15:45:03 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-12 15:57:31 -0400,2024-09-12 15:57:34 -0400,
HKQuantityTypeIdentifierStepCount,8.0,2024-09-12 16:05:46 -0400,2024-09-12 16:05:49 -0400,
HKQuantityTypeIdentifierStepCount,376.0,2024-09-12 16:13:07 -0400,2024-09-12 16:23:08 -0400,
HKQuantityTypeIdentifierStepCount,149.0,2024-09-12 16:23:08 -0400,2024-09-12 16:24:35 -0400,
HKQuantityTypeIdentifierStepCount,387.0,2024-09-12 16:43:45 -0400,2024-09-12 16:49:07 -0400,
HKQuantityTypeIdentifierStepCount,950.0,2024-09-12 16:49:07 -0400,2024-09-12 16:59:08 -0400,
HKQuantityTypeIdentifierStepCount,182.0,2024-09-12 16:59:08 -0400,2024-09-12 17:01:56 -0400,
HKQuantityTypeIdentifierStepCount,545.0,2024-09-12 17:01:56 -0400,2024-09-12 17:09:22 -0400,
HKQuantityTypeIdentifierStepCount,66.0,2024-09-12 17:09:50 -0400,2024-09-12 17:10:24 -0400,
HKQuantityTypeIdentifierStepCount,618.0,2024-09-12 17:10:24 -0400,2024-09-12 17:19:22 -0400,
HKQuantityTypeIdentifierStepCount,130.0,2024-09-12 17:27:29 -0400,2024-09-12 17:31:03 -0400,
HKQuantityTypeIdentifierStepCount,191.0,2024-09-12 19:17:16 -0400,2024-09-12 19:20:14 -0400,
HKQuantityTypeIdentifierStepCount,839.0,2024-09-12 19:59:30 -0400,2024-09-12 20:09:30 -0400,
HKQuantityTypeIdentifierStepCount,46.0,2024-09-12 20:09:30 -0400,2024-09-12 20:09:56 -0400,
HKQuantityTypeIdentifierStepCount,735.0,2024-09-12 20:09:56 -0400,2024-09-12 20:17:30 -0400,
HKQuantityTypeIdentifierStepCount,472.0,2024-09-12 20:17:30 -0400,2024-09-12 20:22:24 -0400,
HKQuantityTypeIdentifierStepCount,26.0,2024-09-12 20:44:37 -0400,2024-09-12 20:44:50 -0400,
HKQuantityTypeIdentifierStepCount,406.0,2024-09-12 20:44:50 -0400,2024-09-12 20:48:55 -0400,
HKQuantityTypeIdentifierStepCount,63.0,2024-09-12 21:08:07 -0400,2024-09-12 21:08:51 -0400,
HKQuantityTypeIdentifierStepCount,76.0,2024-09-12 21:08:51 -0400,2024-09-12 21:15:51 -0400,
HKQuantityTypeIdentifierStepCount,12.0,2024-09-12 21:28:52 -0400,2024-09-12 21:28:58 -0400,
HKQuantityTypeIdentifierStepCount,80.0,2024-09-12 22:03:49 -0400,2024-09-12 22:04:48 -0400,
HKQuantityTypeIdentifierStepCount,31.0,2024-09-12 22:21:12 -0400,2024-09-12 22:25:35 -0400,
HKQuantityTypeIdentifierStepCount,64.0,2024-09-12 23:00:45 -0400,2024-09-12 23:09:57 -0400,
HKQuantityTypeIdentifierStepCount,15.0,2024-09-12 23:43:44 -0400,2024-09-12 23:43:50 -0400,
HKQuantityTypeIdentifierStepCount,8.0,2024-09-12 23:44:59 -0400,2024-09-12 23:45:02 -0400,
HKQuantityTypeIdentifierStepCount,69.0,2024-09-13 10:36:18 -0400,2024-09-13 10:46:17 -0400,
HKQuantityTypeIdentifierStepCount,19.0,2024-09-13 10:46:17 -0400,2024-09-13 10:47:11 -0400,
HKQuantityTypeIdentifierStepCount,58.0,2024-09-13 11:39:48 -0400,2024-09-13 11:41:05 -0400,
HKQuantityTypeIdentifierStepCount,57.0,2024-09-13 11:52:04 -0400,2024-09-13 11:52:37 -0400,
HKQuantityTypeIdentifierStepCount,23.0,2024-09-13 12:39:52 -0400,2024-09-13 12:40:02 -0400,
HKQuantityTypeIdentifierStepCount,13.0,2024-09-13 12:52:46 -0400,2024-09-13 12:52:48 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-13 14:13:41 -0400,2024-09-13 14:13:44 -0400,
HKQuantityTypeIdentifierStepCount,42.0,2024-09-13 16:53:47 -0400,2024-09-13 16:54:12 -0400,
HKQuantityTypeIdentifierStepCount,79.0,2024-09-13 17:15:03 -0400,2024-09-13 17:24:28 -0400,
HKQuantityTypeIdentifierStepCount,5.0,2024-09-13 17:55:19 -0400,2024-09-13 17:55:24 -0400,
HKQuantityTypeIdentifierStepCount,3.0,2024-09-13 18:16:17 -0400,2024-09-13 18:16:19 -0400,
HKQuantityTypeIdentifierStepCount,37.0,2024-09-13 19:12:08 -0400,2024-09-13 19:13:18 -0400,
HKQuantityTypeIdentifierStepCount,36.0,2024-09-13 21:47:13 -0400,2024-09-13 21:49:19 -0400,
HKQuantityTypeIdentifierStepCount,172.0,2024-09-13 22:31:33 -0400,2024-09-13 22:38:02 -0400,
HKQuantityTypeIdentifierStepCount,73.0,2024-09-13 23:16:17 -0400,2024-09-13 23:19:02 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-14 01:41:05 -0400,2024-09-14 01:46:04 -0400,
HKQuantityTypeIdentifierStepCount,2.0,2024-09-14 10:53:26 -0400,2024-09-14 10:53:29 -0400,
HKQuantityTypeIdentifierStepCount,82.0,2024-09-14 11:19:18 -0400,2024-09-14 11:23:36 -0400,
HKQuantityTypeIdentifierStepCount,60.0,2024-09-14 11:43:45 -0400,2024-09-14 11:44:57 -0400,
HKQuantityTypeIdentifierStepCount,156.0,2024-09-14 12:21:52 -0400,2024-09-14 12:26:51 -0400,
HKQuantityTypeIdentifierStepCount,101.0,2024-09-14 12:32:39 -0400,2024-09-14 12:35:03 -0400,
HKQuantityTypeIdentifierStepCount,40.0,2024-09-14 12:41:12 -0400,2024-09-14 12:41:40 -0400,
HKQuantityTypeIdentifierStepCount,301.0,2024-09-14 12:41:40 -0400,2024-09-14 12:51:41 -0400,
HKQuantityTypeIdentifierStepCount,140.0,2024-09-14 12:51:41 -0400,2024-09-14 12:53:37 -0400,
HKQuantityTypeIdentifierStepCount,66.0,2024-09-14 13:15:47 -0400,2024-09-14 13:16:23 -0400,
HKQuantityTypeIdentifierStepCount,91.0,2024-09-14 13:22:55 -0400,2024-09-14 13:25:48 -0400,
HKQuantityTypeIdentifierStepCount,51.0,2024-09-14 14:28:39 -0400,2024-09-14 14:34:31 -0400,
HKQuantityTypeIdentifierStepCount,24.0,2024-09-14 15:40:38 -0400,2024-09-14 15:40:49 -0400,
HKQuantityTypeIdentifierStepCount,46.0,2024-09-14 16:50:07 -0400,2024-09-14 16:50:40 -0400,
HKQuantityTypeIdentifierStepCount,17.0,2024-09-14 17:05:45 -0400,2024-09-14 17:05:53 -0400,
HKQuantityTypeIdentifierStepCount,28.0,2024-09-14 17:35:32 -0400,2024-09-14 17:37:33 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-14 17:51:12 -0400,2024-09-14 17:51:25 -0400,
HKQuantityTypeIdentifierStepCount,11.0,2024-09-14 23:03:14 -0400,2024-09-14 23:08:39 -0400,
HKQuantityTypeIdentifierStepCount,19.0,2024-09-14 23:35:51 -0400,2024-09-14 23:36:01 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-14 23:36:30 -0400,2024-09-14 23:36:37 -0400,
HKQuantityTypeIdentifierStepCount,93.0,2024-09-14 23:56:36 -0400,2024-09-15 00:03:11 -0400,
HKQuantityTypeIdentifierStepCount,40.0,2024-09-15 00:12:38 -0400,2024-09-15 00:13:06 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-15 01:54:07 -0400,2024-09-15 01:54:10 -0400,
HKQuantityTypeIdentifierStepCount,11.0,2024-09-15 02:40:44 -0400,2024-09-15 02:40:46 -0400,
HKQuantityTypeIdentifierStepCount,20.0,2024-09-15 11:26:04 -0400,2024-09-15 11:26:07 -0400,
HKQuantityTypeIdentifierStepCount,117.0,2024-09-15 11:48:26 -0400,2024-09-15 11:51:41 -0400,
HKQuantityTypeIdentifierStepCount,39.0,2024-09-15 11:55:33 -0400,2024-09-15 11:56:09 -0400,
HKQuantityTypeIdentifierStepCount,42.0,2024-09-15 12:15:24 -0400,2024-09-15 12:15:45 -0400,
HKQuantityTypeIdentifierStepCount,14.0,2024-09-15 12:50:34 -0400,2024-09-15 12:50:40 -0400,
HKQuantityTypeIdentifierStepCount,12.0,2024-09-15 14:20:42 -0400,2024-09-15 14:20:55 -0400,
HKQuantityTypeIdentifierStepCount,38.0,2024-09-15 15:19:10 -0400,2024-09-15 15:19:36 -0400,
HKQuantityTypeIdentifierStepCount,58.0,2024-09-15 15:58:50 -0400,2024-09-15 16:04:58 -0400,
HKQuantityTypeIdentifierStepCount,27.0,2024-09-15 16:36:27 -0400,2024-09-15 16:38:00 -0400,
HKQuantityTypeIdentifierStepCount,8.0,2024-09-15 16:38:31 -0400,2024-09-15 16:38:33 -0400,
HKQuantityTypeIdentifierStepCount,70.0,2024-09-15 16:45:59 -0400,2024-09-15 16:53:34 -0400,
HKQuantityTypeIdentifierStepCount,16.0,2024-09-15 18:34:30 -0400,2024-09-15 18:34:33 -0400,
HKQuantityTypeIdentifierStepCount,39.0,2024-09-15 18:59:49 -0400,2024-09-15 19:07:10 -0400,
HKQuantityTypeIdentifierStepCount,111.0,2024-09-15 20:34:56 -0400,2024-09-15 20:43:18 -0400,
HKQuantityTypeIdentifierStepCount,87.0,2024-09-15 22:55:34 -0400,2024-09-15 23:05:06 -0400,
HKQuantityTypeIdentifierStepCount,10.0,2024-09-15 23:57:34 -0400,2024-09-15 23:57:37 -0400,
HKQuantityTypeIdentifierStepCount,5.0,2024-09-16 08:18:22 -0400,2024-09-16 08:18:25 -0400,
HKQuantityTypeIdentifierStepCount,158.0,2024-09-16 09:09:10 -0400,2024-09-16 09:15:59 -0400,
HKQuantityTypeIdentifierStepCount,89.0,2024-09-16 09:25:23 -0400,2024-09-16 09:32:11 -0400,
HKQuantityTypeIdentifierStepCount,307.0,2024-09-16 09:32:11 -0400,2024-09-16 09:35:50 -0400,
HKQuantityTypeIdentifierStepCount,6.0,2024-09-16 09:38:30 -0400,2024-09-16 09:38:35 -0400,
HKQuantityTypeIdentifierStepCount,430.0,2024-09-16 09:59:48 -0400,2024-09-16 10:09:03 -0400,
HKQuantityTypeIdentifierStepCount,506.0,2024-09-16 10:15:47 -0400,2024-09-16 10:21:30 -0400,
HKQuantityTypeIdentifierStepCount,842.0,2024-09-16 10:21:30 -0400,2024-09-16 10:30:08 -0400,
HKQuantityTypeIdentifierStepCount,192.0,2024-09-16 11:30:31 -0400,2024-09-16 11:34:15 -0400,
HKQuantityTypeIdentifierStepCount,498.0,2024-09-16 13:21:21 -0400,2024-09-16 13:28:16 -0400,
